texto,real
@americanair - don't be jealous. i live in sydney and my t-shirt and jeans don't suit the office for work. i need suits and a warm jacket.,0
@americanair @rizzilient i booked tickets using miles and need to change the dates. have been trying to get to an advantage rep 4 two days,-1
@americanair is the company from hell with no consideration for customers that give it hundreds of millions of dollars per year #smh,-1
@americanair no snow in st. louis. cold but no snow. hub flights welcome.,0
@americanair took a flight yesterday fron tpa-dfw-aus. bag went to iah. today bag went to iah-dfw and then back to iah. still no bag!,-1
@americanair it is absolutely unacceptable. i have been calling all day and am hung up on every time. i just need a 5 minute bit of help!,-1
"@americanair - envoy airlines is a disgrace to the aa family. nothing but delays and cancelled flightlations, week after week.",-1
"@americanair it's not about weather, it's logistics. why should i hold for 90 minutes when you called me? why not get more desk agents?",-1
@americanair we've sent you more info via dm. i truly hope you resolve this very quickly. #media #filmcrew #cnn #nbc,0
@americanair i've never had anything bad to say until now. no love for faithful customers.,-1
@americanair also agent not aware clearly of http://t.co/fwkj49b1le,-1
@americanair additional fare cost $19.. tix change price 195 uk pounds ($304). $19 not the issue the 195 uk pounds is ! #badcustomerservice,-1
"@americanair i fly american because of family but severe weather excuse so i can't call to make change, why have a computer if u cant modify",-1
@americanair amen!,0
"@americanair no meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call #badcustomerservice",-1
"@americanair i had it until last night, but because ""severe weather"" i could make the needed changes and now fair goes up 150 each.",-1
@americanair thanks to aa for the upgrade today and getting me on a new flight after my first one was cancelled flightled!,1
"@americanair has the worst flight change policy. no mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",-1
@americanair what's done is done. not much you can do at this point. trip is already over.,-1
@americanair basically u right now http://t.co/in24bpb7dw,0
"@americanair #epicfail on connections in #chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",0
@americanair well i'm flying @jetblue instead - for free! their credits actually work.,0
@americanair just messaged you. please have someone contact us immediately.,-1
@americanair why can't @dfwairport have the capability to spread salt on a runway?!,-1
"@americanair 3349, was supposed to be in little rock at 10am this morning.",-1
@americanair boom. http://t.co/pzgc6jch7n,0
"@americanair already spoke to that line, unwilling to help - really poor support #hitawall",-1
@americanair first ride on new 737-800 with new interior and in seat video. nice improvement! #newplanesmell http://t.co/djjjn9slht,1
@americanair no worries at all. y’all have a good one!!,1
"@americanair yes, thanks i found those, didn't see the gray tab at first :)",0
@americanair but seriously if my cats dead i'm going to be pissed/very thankful because it is evil and wants my soul,-1
"@americanair not only on both legs did i have damaged seat, u damaged an expensive case and not offered anything.just an apology 6wks late flightr!",-1
@americanair @usairways i've tried to be understanding and let you handle the situation but i guess i was wrong about that,-1
@americanair @usairways over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it...,-1
"@americanair my chariot tonight. from this angle it looks like a 787, no? http://t.co/3zzkqwwbjz",0
@americanair @usairways day has come where i was suppose to get my money back from you but my bank hasn't received anything but after,-1
@americanair no i will be calling corporate!,-1
@americanair cannot understand how you are part of oneworld all other member treat their customers fairly #tcf #oldplanes #damageluggage,-1
@americanair probs the worst customer service ever. replied to complaint i submitted 6 weeks ago bout damaged bag... not even replacing it!,-1
@americanair i cancelled flightled my ticket and is taking two months ++ to refund and still waiting!,-1
@americanair new marketing song? https://t.co/f2lfulcbq7 let us know what you think? http://t.co/nbzkhizf3v,0
@americanair thanks! i hope we get movies. tv's were broke on the flight over,-1
@americanair thanks for being entirely unhelpful and wasting hours of my time today,-1
well @americanair we won't be flying you. rebooked on jetblue. with credits (that actually work) it was free!,-1
@americanair check on what? our broken tablet! see attached picture. #media #filmcrew #nbc #cnn http://t.co/uq2oopjpwg,-1
@americanair originating at sfo and going to lax.,0
@americanair been calling all morning. still can't get through. i need to chge a flight that is this week!!!!!,-1
@americanair you guys are the talk of the americans down here in ecuador! read this! https://t.co/5on3klzvmt,0
@americanair should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours... http://t.co/4sfpcbyy9m,-1
@americanair i've tried...its @usairways anyway,0
"@americanair oh i did. all i received back was an email saying "" delays happen"".. uh huh..",-1
@americanair how do i place it on hold and complete payment? i don't see any way to do that from my reservations page.,-1
